task,algo1,algo2,test,alpha,target_n,fpr,se,expected_fpr
Hopper-v5,TD3,PPO,t-test,0.05,3,0.071,0.008121514637061242,0.05
Hopper-v5,TD3,PPO,Welch t-test,0.05,3,0.053,0.00708456067798138,0.05
Hopper-v5,TD3,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
Hopper-v5,TD3,PPO,Ranked t-test,0.05,3,0.163,0.011680368144883106,0.05
Hopper-v5,TD3,PPO,bootstrap,0.05,3,0.2,0.01264911064067352,0.05
Hopper-v5,TD3,PPO,permutation,0.05,3,0.133,0.010738295954200556,0.05
Hopper-v5,TD3,PPO,t-test,0.05,5,0.051,0.00695693898205238,0.05
Hopper-v5,TD3,PPO,Welch t-test,0.05,5,0.041,0.006270486424512854,0.05
Hopper-v5,TD3,PPO,Mann-Whitney,0.05,5,0.045,0.0065555320150236475,0.05
Hopper-v5,TD3,PPO,Ranked t-test,0.05,5,0.075,0.008329165624478841,0.05
Hopper-v5,TD3,PPO,bootstrap,0.05,5,0.115,0.010088359628799918,0.05
Hopper-v5,TD3,PPO,permutation,0.05,5,0.07,0.008068457101577725,0.05
Hopper-v5,TD3,PPO,t-test,0.05,10,0.062,0.007626008130076967,0.05
Hopper-v5,TD3,PPO,Welch t-test,0.05,10,0.042,0.0063431853196954605,0.05
Hopper-v5,TD3,PPO,Mann-Whitney,0.05,10,0.065,0.007795832219846705,0.05
Hopper-v5,TD3,PPO,Ranked t-test,0.05,10,0.087,0.00891240708226459,0.05
Hopper-v5,TD3,PPO,bootstrap,0.05,10,0.09,0.009049861877399014,0.05
Hopper-v5,TD3,PPO,permutation,0.05,10,0.058,0.007391616873188166,0.05
Hopper-v5,TD3,PPO,t-test,0.05,20,0.067,0.007906389820898032,0.05
Hopper-v5,TD3,PPO,Welch t-test,0.05,20,0.043,0.006414904519944158,0.05
Hopper-v5,TD3,PPO,Mann-Whitney,0.05,20,0.099,0.009444522221901964,0.05
Hopper-v5,TD3,PPO,Ranked t-test,0.05,20,0.101,0.009528850927577786,0.05
Hopper-v5,TD3,PPO,bootstrap,0.05,20,0.068,0.007960904471226871,0.05
Hopper-v5,TD3,PPO,permutation,0.05,20,0.072,0.008174105455644672,0.05
Hopper-v5,TD3,PPO,t-test,0.05,30,0.052,0.007021111023192838,0.05
Hopper-v5,TD3,PPO,Welch t-test,0.05,30,0.053,0.00708456067798138,0.05
Hopper-v5,TD3,PPO,Mann-Whitney,0.05,30,0.103,0.009612023720320296,0.05
Hopper-v5,TD3,PPO,Ranked t-test,0.05,30,0.131,0.010669536072388528,0.05
Hopper-v5,TD3,PPO,bootstrap,0.05,30,0.065,0.007795832219846705,0.05
Hopper-v5,TD3,PPO,permutation,0.05,30,0.06,0.007509993342207435,0.05
Hopper-v5,TD3,PPO,t-test,0.01,2,0.025,0.0049371044145328745,0.01
Hopper-v5,TD3,PPO,Welch t-test,0.01,2,0.008,0.0028170906978654416,0.01
Hopper-v5,TD3,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
Hopper-v5,TD3,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
Hopper-v5,TD3,PPO,bootstrap,0.01,2,0.38,0.015349267083479915,0.01
Hopper-v5,TD3,PPO,permutation,0.01,2,0.397,0.01547226550961429,0.01
Hopper-v5,TD3,PPO,t-test,0.01,3,0.026,0.0050322956987840055,0.01
Hopper-v5,TD3,PPO,Welch t-test,0.01,3,0.014,0.003715373467095872,0.01
Hopper-v5,TD3,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
Hopper-v5,TD3,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
Hopper-v5,TD3,PPO,bootstrap,0.01,3,0.155,0.011444430960078356,0.01
Hopper-v5,TD3,PPO,permutation,0.01,3,0.139,0.010939789760319894,0.01
Hopper-v5,TD3,PPO,t-test,0.01,5,0.012,0.003443254274665175,0.01
Hopper-v5,TD3,PPO,Welch t-test,0.01,5,0.008,0.0028170906978654416,0.01
Hopper-v5,TD3,PPO,Mann-Whitney,0.01,5,0.017,0.004087909000944126,0.01
Hopper-v5,TD3,PPO,Ranked t-test,0.01,5,0.023,0.004740358636221525,0.01
Hopper-v5,TD3,PPO,bootstrap,0.01,5,0.082,0.008676174272108648,0.01
Hopper-v5,TD3,PPO,permutation,0.01,5,0.03,0.005394441583704471,0.01
Hopper-v5,TD3,PPO,t-test,0.01,10,0.009,0.002986469487538756,0.01
Hopper-v5,TD3,PPO,Welch t-test,0.01,10,0.004,0.001995995991979944,0.01
Hopper-v5,TD3,PPO,Mann-Whitney,0.01,10,0.016,0.003967870965643918,0.01
Hopper-v5,TD3,PPO,Ranked t-test,0.01,10,0.022,0.0046385342512479085,0.01
Hopper-v5,TD3,PPO,bootstrap,0.01,10,0.041,0.006270486424512854,0.01
Hopper-v5,TD3,PPO,permutation,0.01,10,0.016,0.003967870965643918,0.01
Hopper-v5,TD3,PPO,t-test,0.01,20,0.012,0.003443254274665175,0.01
Hopper-v5,TD3,PPO,Welch t-test,0.01,20,0.009,0.002986469487538756,0.01
Hopper-v5,TD3,PPO,Mann-Whitney,0.01,20,0.03,0.005394441583704471,0.01
Hopper-v5,TD3,PPO,Ranked t-test,0.01,20,0.046,0.006624499981130651,0.01
Hopper-v5,TD3,PPO,bootstrap,0.01,20,0.036,0.005891010100144117,0.01
Hopper-v5,TD3,PPO,permutation,0.01,20,0.008,0.0028170906978654416,0.01
Hopper-v5,TD3,PPO,t-test,0.01,30,0.011,0.003298332912245215,0.01
Hopper-v5,TD3,PPO,Welch t-test,0.01,30,0.01,0.003146426544510455,0.01
Hopper-v5,TD3,PPO,Mann-Whitney,0.01,30,0.049,0.006826346021115542,0.01
Hopper-v5,TD3,PPO,Ranked t-test,0.01,30,0.054,0.007147307185227175,0.01
Hopper-v5,TD3,PPO,bootstrap,0.01,30,0.022,0.0046385342512479085,0.01
Hopper-v5,TD3,PPO,permutation,0.01,30,0.009,0.002986469487538756,0.01
Hopper-v5,DDPG,PPO,t-test,0.05,2,0.075,0.008329165624478841,0.05
Hopper-v5,DDPG,PPO,Welch t-test,0.05,2,0.051,0.00695693898205238,0.05
Hopper-v5,DDPG,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
Hopper-v5,DDPG,PPO,Ranked t-test,0.05,2,0.001,0.0009994998749374609,0.05
Hopper-v5,DDPG,PPO,bootstrap,0.05,2,0.354,0.015122301412152848,0.05
Hopper-v5,DDPG,PPO,permutation,0.05,2,0.35,0.015083103128998356,0.05
Hopper-v5,DDPG,PPO,t-test,0.05,3,0.081,0.008627803892068943,0.05
Hopper-v5,DDPG,PPO,Welch t-test,0.05,3,0.059,0.007451107300260815,0.05
Hopper-v5,DDPG,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
Hopper-v5,DDPG,PPO,Ranked t-test,0.05,3,0.118,0.01020176455325254,0.05
Hopper-v5,DDPG,PPO,bootstrap,0.05,3,0.198,0.012601428490452978,0.05
Hopper-v5,DDPG,PPO,permutation,0.05,3,0.12,0.010276186062932104,0.05
Hopper-v5,DDPG,PPO,t-test,0.05,5,0.046,0.006624499981130651,0.05
Hopper-v5,DDPG,PPO,Welch t-test,0.05,5,0.05,0.006892024376045111,0.05
Hopper-v5,DDPG,PPO,Mann-Whitney,0.05,5,0.04,0.0061967733539318665,0.05
Hopper-v5,DDPG,PPO,Ranked t-test,0.05,5,0.078,0.008480330182251162,0.05
Hopper-v5,DDPG,PPO,bootstrap,0.05,5,0.124,0.010422283818818216,0.05
Hopper-v5,DDPG,PPO,permutation,0.05,5,0.076,0.008379976133617566,0.05
Hopper-v5,DDPG,PPO,t-test,0.05,10,0.048,0.006759881655768835,0.05
Hopper-v5,DDPG,PPO,Welch t-test,0.05,10,0.048,0.006759881655768835,0.05
Hopper-v5,DDPG,PPO,Mann-Whitney,0.05,10,0.09,0.009049861877399014,0.05
Hopper-v5,DDPG,PPO,Ranked t-test,0.05,10,0.092,0.00913980306133562,0.05
Hopper-v5,DDPG,PPO,bootstrap,0.05,10,0.086,0.008865889690267977,0.05
Hopper-v5,DDPG,PPO,permutation,0.05,10,0.059,0.007451107300260815,0.05
Hopper-v5,DDPG,PPO,t-test,0.05,20,0.045,0.0065555320150236475,0.05
Hopper-v5,DDPG,PPO,Welch t-test,0.05,20,0.04,0.0061967733539318665,0.05
Hopper-v5,DDPG,PPO,Mann-Whitney,0.05,20,0.152,0.011353237423748346,0.05
Hopper-v5,DDPG,PPO,Ranked t-test,0.05,20,0.157,0.01150439046625244,0.05
Hopper-v5,DDPG,PPO,bootstrap,0.05,20,0.062,0.007626008130076967,0.05
Hopper-v5,DDPG,PPO,permutation,0.05,20,0.05,0.006892024376045111,0.05
Hopper-v5,DDPG,PPO,t-test,0.05,30,0.045,0.0065555320150236475,0.05
Hopper-v5,DDPG,PPO,Welch t-test,0.05,30,0.05,0.006892024376045111,0.05
Hopper-v5,DDPG,PPO,Mann-Whitney,0.05,30,0.195,0.012528966437819204,0.05
Hopper-v5,DDPG,PPO,Ranked t-test,0.05,30,0.212,0.012925014506761685,0.05
Hopper-v5,DDPG,PPO,bootstrap,0.05,30,0.052,0.007021111023192838,0.05
Hopper-v5,DDPG,PPO,permutation,0.05,30,0.039,0.006122009474020765,0.05
Hopper-v5,DDPG,PPO,t-test,0.01,2,0.02,0.004427188724235731,0.01
Hopper-v5,DDPG,PPO,Welch t-test,0.01,2,0.006,0.002442130217658346,0.01
Hopper-v5,DDPG,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
Hopper-v5,DDPG,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
Hopper-v5,DDPG,PPO,bootstrap,0.01,2,0.357,0.015150940564862632,0.01
Hopper-v5,DDPG,PPO,permutation,0.01,2,0.345,0.015032464867745409,0.01
Hopper-v5,DDPG,PPO,t-test,0.01,3,0.025,0.0049371044145328745,0.01
Hopper-v5,DDPG,PPO,Welch t-test,0.01,3,0.011,0.003298332912245215,0.01
Hopper-v5,DDPG,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
Hopper-v5,DDPG,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
Hopper-v5,DDPG,PPO,bootstrap,0.01,3,0.163,0.011680368144883106,0.01
Hopper-v5,DDPG,PPO,permutation,0.01,3,0.119,0.010239091756596383,0.01
Hopper-v5,DDPG,PPO,t-test,0.01,5,0.02,0.004427188724235731,0.01
Hopper-v5,DDPG,PPO,Welch t-test,0.01,5,0.009,0.002986469487538756,0.01
Hopper-v5,DDPG,PPO,Mann-Whitney,0.01,5,0.009,0.002986469487538756,0.01
Hopper-v5,DDPG,PPO,Ranked t-test,0.01,5,0.019,0.004317290817167636,0.01
Hopper-v5,DDPG,PPO,bootstrap,0.01,5,0.065,0.007795832219846705,0.01
Hopper-v5,DDPG,PPO,permutation,0.01,5,0.016,0.003967870965643918,0.01
Hopper-v5,DDPG,PPO,t-test,0.01,10,0.006,0.002442130217658346,0.01
Hopper-v5,DDPG,PPO,Welch t-test,0.01,10,0.005,0.0022304708023195463,0.01
Hopper-v5,DDPG,PPO,Mann-Whitney,0.01,10,0.009,0.002986469487538756,0.01
Hopper-v5,DDPG,PPO,Ranked t-test,0.01,10,0.026,0.0050322956987840055,0.01
Hopper-v5,DDPG,PPO,bootstrap,0.01,10,0.03,0.005394441583704471,0.01
Hopper-v5,DDPG,PPO,permutation,0.01,10,0.012,0.003443254274665175,0.01
Hopper-v5,DDPG,PPO,t-test,0.01,20,0.013,0.003582038525755969,0.01
Hopper-v5,DDPG,PPO,Welch t-test,0.01,20,0.011,0.003298332912245215,0.01
Hopper-v5,DDPG,PPO,Mann-Whitney,0.01,20,0.042,0.0063431853196954605,0.01
Hopper-v5,DDPG,PPO,Ranked t-test,0.01,20,0.057,0.007331507348424334,0.01
Hopper-v5,DDPG,PPO,bootstrap,0.01,20,0.02,0.004427188724235731,0.01
Hopper-v5,DDPG,PPO,permutation,0.01,20,0.012,0.003443254274665175,0.01
Hopper-v5,DDPG,PPO,t-test,0.01,30,0.009,0.002986469487538756,0.01
Hopper-v5,DDPG,PPO,Welch t-test,0.01,30,0.009,0.002986469487538756,0.01
Hopper-v5,DDPG,PPO,Mann-Whitney,0.01,30,0.07,0.008068457101577725,0.01
Hopper-v5,DDPG,PPO,Ranked t-test,0.01,30,0.085,0.008819013550278738,0.01
Hopper-v5,DDPG,PPO,bootstrap,0.01,30,0.019,0.004317290817167636,0.01
Hopper-v5,DDPG,PPO,permutation,0.01,30,0.006,0.002442130217658346,0.01
Walker2d-v5,SAC,TD3,t-test,0.05,2,0.039,0.006122009474020765,0.05
Walker2d-v5,SAC,TD3,Welch t-test,0.05,2,0.026,0.0050322956987840055,0.05
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,2,0.0,0.0,0.05
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,2,0.001,0.0009994998749374609,0.05
Walker2d-v5,SAC,TD3,bootstrap,0.05,2,0.329,0.014857960829131298,0.05
Walker2d-v5,SAC,TD3,permutation,0.05,2,0.334,0.014914556647785411,0.05
Walker2d-v5,SAC,TD3,t-test,0.05,3,0.053,0.00708456067798138,0.05
Walker2d-v5,SAC,TD3,Welch t-test,0.05,3,0.033,0.005648982209212559,0.05
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,3,0.0,0.0,0.05
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,3,0.106,0.009734680272099337,0.05
Walker2d-v5,SAC,TD3,bootstrap,0.05,3,0.202,0.012696298673235441,0.05
Walker2d-v5,SAC,TD3,permutation,0.05,3,0.096,0.009315793041926168,0.05
Walker2d-v5,SAC,TD3,t-test,0.05,5,0.034,0.005730968504537431,0.05
Walker2d-v5,SAC,TD3,Welch t-test,0.05,5,0.038,0.006046155803483731,0.05
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,5,0.031,0.0054807846153630225,0.05
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,5,0.05,0.006892024376045111,0.05
Walker2d-v5,SAC,TD3,bootstrap,0.05,5,0.15,0.011291589790636216,0.05
Walker2d-v5,SAC,TD3,permutation,0.05,5,0.057,0.007331507348424334,0.05
Walker2d-v5,SAC,TD3,t-test,0.05,10,0.037,0.005969170796685248,0.05
Walker2d-v5,SAC,TD3,Welch t-test,0.05,10,0.042,0.0063431853196954605,0.05
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,10,0.051,0.00695693898205238,0.05
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,10,0.064,0.007739767438366608,0.05
Walker2d-v5,SAC,TD3,bootstrap,0.05,10,0.089,0.00900438781928011,0.05
Walker2d-v5,SAC,TD3,permutation,0.05,10,0.044,0.006485676526007136,0.05
Walker2d-v5,SAC,TD3,t-test,0.05,20,0.054,0.007147307185227175,0.05
Walker2d-v5,SAC,TD3,Welch t-test,0.05,20,0.038,0.006046155803483731,0.05
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,20,0.064,0.007739767438366608,0.05
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,20,0.07,0.008068457101577725,0.05
Walker2d-v5,SAC,TD3,bootstrap,0.05,20,0.059,0.007451107300260815,0.05
Walker2d-v5,SAC,TD3,permutation,0.05,20,0.036,0.005891010100144117,0.05
Walker2d-v5,SAC,TD3,t-test,0.05,30,0.037,0.005969170796685248,0.05
Walker2d-v5,SAC,TD3,Welch t-test,0.05,30,0.039,0.006122009474020765,0.05
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,30,0.079,0.008529888627643388,0.05
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,30,0.062,0.007626008130076967,0.05
Walker2d-v5,SAC,TD3,bootstrap,0.05,30,0.065,0.007795832219846705,0.05
Walker2d-v5,SAC,TD3,permutation,0.05,30,0.047,0.006692607862410586,0.05
Walker2d-v5,SAC,TD3,t-test,0.01,2,0.012,0.003443254274665175,0.01
Walker2d-v5,SAC,TD3,Welch t-test,0.01,2,0.003,0.001729450779872038,0.01
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,2,0.0,0.0,0.01
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,2,0.001,0.0009994998749374609,0.01
Walker2d-v5,SAC,TD3,bootstrap,0.01,2,0.366,0.01523299051401267,0.01
Walker2d-v5,SAC,TD3,permutation,0.01,2,0.348,0.015063067416698366,0.01
Walker2d-v5,SAC,TD3,t-test,0.01,3,0.011,0.003298332912245215,0.01
Walker2d-v5,SAC,TD3,Welch t-test,0.01,3,0.006,0.002442130217658346,0.01
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,3,0.0,0.0,0.01
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,3,0.0,0.0,0.01
Walker2d-v5,SAC,TD3,bootstrap,0.01,3,0.137,0.010873407929439602,0.01
Walker2d-v5,SAC,TD3,permutation,0.01,3,0.112,0.00997276290703835,0.01
Walker2d-v5,SAC,TD3,t-test,0.01,5,0.008,0.0028170906978654416,0.01
Walker2d-v5,SAC,TD3,Welch t-test,0.01,5,0.007,0.0026364749192814255,0.01
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,5,0.004,0.001995995991979944,0.01
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,5,0.017,0.004087909000944126,0.01
Walker2d-v5,SAC,TD3,bootstrap,0.01,5,0.062,0.007626008130076967,0.01
Walker2d-v5,SAC,TD3,permutation,0.01,5,0.018,0.004204283529925164,0.01
Walker2d-v5,SAC,TD3,t-test,0.01,10,0.009,0.002986469487538756,0.01
Walker2d-v5,SAC,TD3,Welch t-test,0.01,10,0.003,0.001729450779872038,0.01
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,10,0.01,0.003146426544510455,0.01
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,10,0.02,0.004427188724235731,0.01
Walker2d-v5,SAC,TD3,bootstrap,0.01,10,0.032,0.005565608681896348,0.01
Walker2d-v5,SAC,TD3,permutation,0.01,10,0.007,0.0026364749192814255,0.01
Walker2d-v5,SAC,TD3,t-test,0.01,20,0.011,0.003298332912245215,0.01
Walker2d-v5,SAC,TD3,Welch t-test,0.01,20,0.009,0.002986469487538756,0.01
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,20,0.013,0.003582038525755969,0.01
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,20,0.017,0.004087909000944126,0.01
Walker2d-v5,SAC,TD3,bootstrap,0.01,20,0.024,0.004839834707921336,0.01
Walker2d-v5,SAC,TD3,permutation,0.01,20,0.007,0.0026364749192814255,0.01
Walker2d-v5,SAC,TD3,t-test,0.01,30,0.012,0.003443254274665175,0.01
Walker2d-v5,SAC,TD3,Welch t-test,0.01,30,0.004,0.001995995991979944,0.01
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,30,0.016,0.003967870965643918,0.01
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,30,0.015,0.003843826218756514,0.01
Walker2d-v5,SAC,TD3,bootstrap,0.01,30,0.022,0.0046385342512479085,0.01
Walker2d-v5,SAC,TD3,permutation,0.01,30,0.01,0.003146426544510455,0.01
Walker2d-v5,SAC,DDPG,t-test,0.05,2,0.085,0.008819013550278738,0.05
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,2,0.033,0.005648982209212559,0.05
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,2,0.0,0.0,0.05
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,2,0.001,0.0009994998749374609,0.05
Walker2d-v5,SAC,DDPG,bootstrap,0.05,2,0.379,0.015341414537127925,0.05
Walker2d-v5,SAC,DDPG,permutation,0.05,2,0.371,0.015276092432294327,0.05
Walker2d-v5,SAC,DDPG,t-test,0.05,3,0.058,0.007391616873188166,0.05
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,3,0.039,0.006122009474020765,0.05
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,3,0.0,0.0,0.05
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,3,0.141,0.011005407761641547,0.05
Walker2d-v5,SAC,DDPG,bootstrap,0.05,3,0.2,0.01264911064067352,0.05
Walker2d-v5,SAC,DDPG,permutation,0.05,3,0.127,0.010529529904036551,0.05
Walker2d-v5,SAC,DDPG,t-test,0.05,5,0.065,0.007795832219846705,0.05
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,5,0.052,0.007021111023192838,0.05
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,5,0.033,0.005648982209212559,0.05
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,5,0.067,0.007906389820898032,0.05
Walker2d-v5,SAC,DDPG,bootstrap,0.05,5,0.137,0.010873407929439602,0.05
Walker2d-v5,SAC,DDPG,permutation,0.05,5,0.065,0.007795832219846705,0.05
Walker2d-v5,SAC,DDPG,t-test,0.05,10,0.052,0.007021111023192838,0.05
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,10,0.055,0.00720936890441875,0.05
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,10,0.063,0.007683163410991596,0.05
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,10,0.064,0.007739767438366608,0.05
Walker2d-v5,SAC,DDPG,bootstrap,0.05,10,0.082,0.008676174272108648,0.05
Walker2d-v5,SAC,DDPG,permutation,0.05,10,0.041,0.006270486424512854,0.05
Walker2d-v5,SAC,DDPG,t-test,0.05,20,0.056,0.007270763371201128,0.05
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,20,0.044,0.006485676526007136,0.05
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,20,0.067,0.007906389820898032,0.05
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,20,0.071,0.008121514637061242,0.05
Walker2d-v5,SAC,DDPG,bootstrap,0.05,20,0.072,0.008174105455644672,0.05
Walker2d-v5,SAC,DDPG,permutation,0.05,20,0.046,0.006624499981130651,0.05
Walker2d-v5,SAC,DDPG,t-test,0.05,30,0.055,0.00720936890441875,0.05
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,30,0.054,0.007147307185227175,0.05
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,30,0.081,0.008627803892068943,0.05
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,30,0.074,0.00827792244467173,0.05
Walker2d-v5,SAC,DDPG,bootstrap,0.05,30,0.062,0.007626008130076967,0.05
Walker2d-v5,SAC,DDPG,permutation,0.05,30,0.049,0.006826346021115542,0.05
Walker2d-v5,SAC,DDPG,t-test,0.01,2,0.012,0.003443254274665175,0.01
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,2,0.006,0.002442130217658346,0.01
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,2,0.0,0.0,0.01
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,2,0.0,0.0,0.01
Walker2d-v5,SAC,DDPG,bootstrap,0.01,2,0.374,0.015301111070768685,0.01
Walker2d-v5,SAC,DDPG,permutation,0.01,2,0.386,0.015394934231752989,0.01
Walker2d-v5,SAC,DDPG,t-test,0.01,3,0.021,0.004534203347888138,0.01
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,3,0.008,0.0028170906978654416,0.01
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,3,0.0,0.0,0.01
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,3,0.0,0.0,0.01
Walker2d-v5,SAC,DDPG,bootstrap,0.01,3,0.141,0.011005407761641547,0.01
Walker2d-v5,SAC,DDPG,permutation,0.01,3,0.116,0.010126401137620413,0.01
Walker2d-v5,SAC,DDPG,t-test,0.01,5,0.019,0.004317290817167636,0.01
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,5,0.016,0.003967870965643918,0.01
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,5,0.006,0.002442130217658346,0.01
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,5,0.022,0.0046385342512479085,0.01
Walker2d-v5,SAC,DDPG,bootstrap,0.01,5,0.067,0.007906389820898032,0.01
Walker2d-v5,SAC,DDPG,permutation,0.01,5,0.021,0.004534203347888138,0.01
Walker2d-v5,SAC,DDPG,t-test,0.01,10,0.015,0.003843826218756514,0.01
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,10,0.014,0.003715373467095872,0.01
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,10,0.008,0.0028170906978654416,0.01
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,10,0.011,0.003298332912245215,0.01
Walker2d-v5,SAC,DDPG,bootstrap,0.01,10,0.04,0.0061967733539318665,0.01
Walker2d-v5,SAC,DDPG,permutation,0.01,10,0.006,0.002442130217658346,0.01
Walker2d-v5,SAC,DDPG,t-test,0.01,20,0.011,0.003298332912245215,0.01
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,20,0.013,0.003582038525755969,0.01
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,20,0.014,0.003715373467095872,0.01
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,20,0.011,0.003298332912245215,0.01
Walker2d-v5,SAC,DDPG,bootstrap,0.01,20,0.019,0.004317290817167636,0.01
Walker2d-v5,SAC,DDPG,permutation,0.01,20,0.011,0.003298332912245215,0.01
Walker2d-v5,SAC,DDPG,t-test,0.01,30,0.004,0.001995995991979944,0.01
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,30,0.007,0.0026364749192814255,0.01
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,30,0.013,0.003582038525755969,0.01
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,30,0.018,0.004204283529925164,0.01
Walker2d-v5,SAC,DDPG,bootstrap,0.01,30,0.013,0.003582038525755969,0.01
Walker2d-v5,SAC,DDPG,permutation,0.01,30,0.012,0.003443254274665175,0.01
Walker2d-v5,SAC,PPO,t-test,0.05,2,0.079,0.008529888627643388,0.05
Walker2d-v5,SAC,PPO,Welch t-test,0.05,2,0.028,0.005216895628628198,0.05
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,2,0.0,0.0,0.05
Walker2d-v5,SAC,PPO,bootstrap,0.05,2,0.359,0.01516967369457893,0.05
Walker2d-v5,SAC,PPO,permutation,0.05,2,0.357,0.015150940564862632,0.05
Walker2d-v5,SAC,PPO,t-test,0.05,3,0.077,0.00843036179532053,0.05
Walker2d-v5,SAC,PPO,Welch t-test,0.05,3,0.055,0.00720936890441875,0.05
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,3,0.138,0.01090669519148674,0.05
Walker2d-v5,SAC,PPO,bootstrap,0.05,3,0.216,0.013013224043256921,0.05
Walker2d-v5,SAC,PPO,permutation,0.05,3,0.144,0.011102432165971562,0.05
Walker2d-v5,SAC,PPO,t-test,0.05,5,0.063,0.007683163410991596,0.05
Walker2d-v5,SAC,PPO,Welch t-test,0.05,5,0.053,0.00708456067798138,0.05
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,5,0.045,0.0065555320150236475,0.05
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,5,0.069,0.008014923580421713,0.05
Walker2d-v5,SAC,PPO,bootstrap,0.05,5,0.143,0.011070275515993266,0.05
Walker2d-v5,SAC,PPO,permutation,0.05,5,0.067,0.007906389820898032,0.05
Walker2d-v5,SAC,PPO,t-test,0.05,10,0.045,0.0065555320150236475,0.05
Walker2d-v5,SAC,PPO,Welch t-test,0.05,10,0.061,0.0075682891065286355,0.05
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,10,0.068,0.007960904471226871,0.05
