task,algo1,algo2,test,alpha,epsilon,target_n,power,se
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,2.0,30,1.0,0.0
Walker2d-v5,SAC,DDPG,t-test,0.01,0.5,2,0.015,0.003843826218756514
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,0.5,2,0.006,0.002442130217658346
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,2,0.0,0.0
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,0.5,2,0.0,0.0
Walker2d-v5,SAC,DDPG,t-test,0.01,0.5,3,0.021,0.004534203347888138
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,0.5,3,0.007,0.0026364749192814255
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,3,0.0,0.0
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,0.5,3,0.0,0.0
Walker2d-v5,SAC,DDPG,t-test,0.01,0.5,5,0.035,0.005811626278418116
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,0.5,5,0.033,0.005648982209212559
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,5,0.023,0.004740358636221525
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,0.5,5,0.06,0.007509993342207435
Walker2d-v5,SAC,DDPG,t-test,0.01,0.5,10,0.06,0.007509993342207435
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,0.5,10,0.055,0.00720936890441875
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,10,0.058,0.007391616873188166
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,0.5,10,0.103,0.009612023720320296
Walker2d-v5,SAC,DDPG,t-test,0.01,0.5,20,0.148,0.011229247525992114
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,0.5,20,0.124,0.010422283818818216
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,20,0.206,0.0127892142057282
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,0.5,20,0.23,0.013307892395116516
Walker2d-v5,SAC,DDPG,t-test,0.01,0.5,30,0.242,0.013543854695026818
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,0.5,30,0.232,0.013348258313353095
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,30,0.352,0.015102847413650183
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,0.5,30,0.387,0.015402305022301045
Walker2d-v5,SAC,DDPG,t-test,0.01,1.0,2,0.026,0.0050322956987840055
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,1.0,2,0.007,0.0026364749192814255
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,2,0.0,0.0
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,1.0,2,0.001,0.0009994998749374609
Walker2d-v5,SAC,DDPG,t-test,0.01,1.0,3,0.055,0.00720936890441875
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,1.0,3,0.021,0.004534203347888138
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,3,0.0,0.0
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,1.0,3,0.0,0.0
Walker2d-v5,SAC,DDPG,t-test,0.01,1.0,5,0.103,0.009612023720320296
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,1.0,5,0.065,0.007795832219846705
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,5,0.092,0.00913980306133562
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,1.0,5,0.211,0.012902674141432851
Walker2d-v5,SAC,DDPG,t-test,0.01,1.0,10,0.307,0.01458598642533305
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,1.0,10,0.262,0.013905250806799567
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,10,0.346,0.015042739112276061
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,1.0,10,0.419,0.015602531845825536
Walker2d-v5,SAC,DDPG,t-test,0.01,1.0,20,0.7,0.014491376746189439
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,1.0,20,0.68,0.014751271131668619
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,20,0.756,0.013581752464244074
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,1.0,20,0.798,0.01269629867323544
Walker2d-v5,SAC,DDPG,t-test,0.01,1.0,30,0.9,0.009486832980505136
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,1.0,30,0.909,0.009094998625618366
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,30,0.957,0.006414904519944161
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,1.0,30,0.943,0.007331507348424336
Walker2d-v5,SAC,DDPG,t-test,0.01,2.0,2,0.065,0.007795832219846705
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,2.0,2,0.02,0.004427188724235731
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,2,0.0,0.0
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,2.0,2,0.0,0.0
Walker2d-v5,SAC,DDPG,t-test,0.01,2.0,3,0.161,0.011622349160131096
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,2.0,3,0.095,0.00927227048785787
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,3,0.0,0.0
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,2.0,3,0.001,0.0009994998749374609
Walker2d-v5,SAC,DDPG,t-test,0.01,2.0,5,0.534,0.01577479001445027
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,2.0,5,0.423,0.015622771841129857
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,5,0.443,0.015708309902723462
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,2.0,5,0.681,0.01473902981881779
Walker2d-v5,SAC,DDPG,t-test,0.01,2.0,10,0.939,0.007568289106528638
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,2.0,10,0.916,0.008771772910877251
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,10,0.907,0.009184280047995052
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,2.0,10,0.916,0.008771772910877251
Walker2d-v5,SAC,DDPG,t-test,0.01,2.0,20,1.0,0.0
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,2.0,20,1.0,0.0
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,20,0.999,0.0009994998749374613
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,2.0,20,1.0,0.0
Walker2d-v5,SAC,DDPG,t-test,0.01,2.0,30,1.0,0.0
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,2.0,30,1.0,0.0
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,30,1.0,0.0
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,2.0,30,1.0,0.0
Walker2d-v5,SAC,PPO,t-test,0.05,0.5,2,0.078,0.008480330182251162
Walker2d-v5,SAC,PPO,Welch t-test,0.05,0.5,2,0.028,0.005216895628628198
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,0.5,2,0.0,0.0
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,0.5,2,0.0,0.0
Walker2d-v5,SAC,PPO,t-test,0.05,0.5,3,0.082,0.008676174272108648
Walker2d-v5,SAC,PPO,Welch t-test,0.05,0.5,3,0.051,0.00695693898205238
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,0.5,3,0.0,0.0
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,0.5,3,0.185,0.012279047194306243
Walker2d-v5,SAC,PPO,t-test,0.05,0.5,5,0.09,0.009049861877399014
Walker2d-v5,SAC,PPO,Welch t-test,0.05,0.5,5,0.067,0.007906389820898032
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,0.5,5,0.113,0.01001154333756789
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,0.5,5,0.162,0.011651437679531225
Walker2d-v5,SAC,PPO,t-test,0.05,0.5,10,0.158,0.011534123287012324
Walker2d-v5,SAC,PPO,Welch t-test,0.05,0.5,10,0.149,0.01126050620531777
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,0.5,10,0.268,0.014006284303840188
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,0.5,10,0.306,0.0145727142289966
Walker2d-v5,SAC,PPO,t-test,0.05,0.5,20,0.328,0.014846413708367418
Walker2d-v5,SAC,PPO,Welch t-test,0.05,0.5,20,0.305,0.014559361249725209
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,0.5,20,0.543,0.015752809273269323
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,0.5,20,0.558,0.01570464899321217
Walker2d-v5,SAC,PPO,t-test,0.05,0.5,30,0.5,0.015811388300841896
Walker2d-v5,SAC,PPO,Welch t-test,0.05,0.5,30,0.482,0.01580113919943749
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,0.5,30,0.708,0.014378317008607092
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,0.5,30,0.731,0.014022802858202064
Walker2d-v5,SAC,PPO,t-test,0.05,1.0,2,0.106,0.009734680272099337
Walker2d-v5,SAC,PPO,Welch t-test,0.05,1.0,2,0.046,0.006624499981130651
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,1.0,2,0.0,0.0
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,1.0,2,0.0,0.0
Walker2d-v5,SAC,PPO,t-test,0.05,1.0,3,0.143,0.011070275515993266
Walker2d-v5,SAC,PPO,Welch t-test,0.05,1.0,3,0.092,0.00913980306133562
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,1.0,3,0.0,0.0
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,1.0,3,0.355,0.015131919904625453
Walker2d-v5,SAC,PPO,t-test,0.05,1.0,5,0.26,0.013870832707519763
Walker2d-v5,SAC,PPO,Welch t-test,0.05,1.0,5,0.203,0.012719709116170857
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,1.0,5,0.332,0.014892145580808697
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,1.0,5,0.429,0.015651166090742248
Walker2d-v5,SAC,PPO,t-test,0.05,1.0,10,0.574,0.015637263187655313
Walker2d-v5,SAC,PPO,Welch t-test,0.05,1.0,10,0.544,0.01575004761897563
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,1.0,10,0.748,0.013729384545565033
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,1.0,10,0.747,0.013747399754135324
Walker2d-v5,SAC,PPO,t-test,0.05,1.0,20,0.912,0.008958571314668425
Walker2d-v5,SAC,PPO,Welch t-test,0.05,1.0,20,0.897,0.009612023720320294
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,1.0,20,0.962,0.006046155803483734
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,1.0,20,0.967,0.005648982209212561
Walker2d-v5,SAC,PPO,t-test,0.05,1.0,30,0.987,0.0035820385257559714
Walker2d-v5,SAC,PPO,Welch t-test,0.05,1.0,30,0.981,0.004317290817167639
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,1.0,30,0.999,0.0009994998749374613
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,1.0,30,0.998,0.0014127986409959495
Walker2d-v5,SAC,PPO,t-test,0.05,2.0,2,0.219,0.013078187947877183
Walker2d-v5,SAC,PPO,Welch t-test,0.05,2.0,2,0.102,0.009570579919733181
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,2.0,2,0.0,0.0
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,2.0,2,0.001,0.0009994998749374609
Walker2d-v5,SAC,PPO,t-test,0.05,2.0,3,0.431,0.015660108556456432
Walker2d-v5,SAC,PPO,Welch t-test,0.05,2.0,3,0.326,0.01482309009619789
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,2.0,3,0.0,0.0
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,2.0,3,0.857,0.011070275515993268
Walker2d-v5,SAC,PPO,t-test,0.05,2.0,5,0.859,0.011005407761641547
Walker2d-v5,SAC,PPO,Welch t-test,0.05,2.0,5,0.808,0.01245536029185828
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,2.0,5,0.884,0.010126401137620413
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,2.0,5,0.929,0.008121514637061239
Walker2d-v5,SAC,PPO,t-test,0.05,2.0,10,1.0,0.0
Walker2d-v5,SAC,PPO,Welch t-test,0.05,2.0,10,0.998,0.0014127986409959495
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,2.0,10,1.0,0.0
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,2.0,10,1.0,0.0
Walker2d-v5,SAC,PPO,t-test,0.05,2.0,20,1.0,0.0
Walker2d-v5,SAC,PPO,Welch t-test,0.05,2.0,20,1.0,0.0
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,2.0,20,1.0,0.0
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,2.0,20,1.0,0.0
Walker2d-v5,SAC,PPO,t-test,0.05,2.0,30,1.0,0.0
Walker2d-v5,SAC,PPO,Welch t-test,0.05,2.0,30,1.0,0.0
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,2.0,30,1.0,0.0
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,2.0,30,1.0,0.0
Walker2d-v5,SAC,PPO,t-test,0.01,0.5,2,0.015,0.003843826218756514
Walker2d-v5,SAC,PPO,Welch t-test,0.01,0.5,2,0.008,0.0028170906978654416
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,0.5,2,0.0,0.0
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,0.5,2,0.0,0.0
Walker2d-v5,SAC,PPO,t-test,0.01,0.5,3,0.015,0.003843826218756514
Walker2d-v5,SAC,PPO,Welch t-test,0.01,0.5,3,0.005,0.0022304708023195463
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,0.5,3,0.0,0.0
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,0.5,3,0.0,0.0
Walker2d-v5,SAC,PPO,t-test,0.01,0.5,5,0.021,0.004534203347888138
Walker2d-v5,SAC,PPO,Welch t-test,0.01,0.5,5,0.019,0.004317290817167636
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,0.5,5,0.031,0.0054807846153630225
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,0.5,5,0.08,0.008579044235810887
Walker2d-v5,SAC,PPO,t-test,0.01,0.5,10,0.031,0.0054807846153630225
Walker2d-v5,SAC,PPO,Welch t-test,0.01,0.5,10,0.027,0.00512552436341883
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,0.5,10,0.094,0.009228434320078352
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,0.5,10,0.13,0.010634848376916336
Walker2d-v5,SAC,PPO,t-test,0.01,0.5,20,0.13,0.010634848376916336
Walker2d-v5,SAC,PPO,Welch t-test,0.01,0.5,20,0.116,0.010126401137620413
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,0.5,20,0.252,0.013729384545565033
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,0.5,20,0.282,0.014229406171727617
Walker2d-v5,SAC,PPO,t-test,0.01,0.5,30,0.216,0.013013224043256921
Walker2d-v5,SAC,PPO,Welch t-test,0.01,0.5,30,0.209,0.012857643641040918
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,0.5,30,0.433,0.015668790636165893
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,0.5,30,0.47,0.015782902141241326
Walker2d-v5,SAC,PPO,t-test,0.01,1.0,2,0.023,0.004740358636221525
Walker2d-v5,SAC,PPO,Welch t-test,0.01,1.0,2,0.01,0.003146426544510455
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,1.0,2,0.0,0.0
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,1.0,2,0.0,0.0
Walker2d-v5,SAC,PPO,t-test,0.01,1.0,3,0.024,0.004839834707921336
Walker2d-v5,SAC,PPO,Welch t-test,0.01,1.0,3,0.02,0.004427188724235731
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,1.0,3,0.0,0.0
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,1.0,3,0.0,0.0
Walker2d-v5,SAC,PPO,t-test,0.01,1.0,5,0.068,0.007960904471226871
Walker2d-v5,SAC,PPO,Welch t-test,0.01,1.0,5,0.06,0.007509993342207435
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,1.0,5,0.096,0.009315793041926168
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,1.0,5,0.214,0.012969348480166612
Walker2d-v5,SAC,PPO,t-test,0.01,1.0,10,0.258,0.013836039895866157
Walker2d-v5,SAC,PPO,Welch t-test,0.01,1.0,10,0.23,0.013307892395116516
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,1.0,10,0.417,0.015592017188292218
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,1.0,10,0.503,0.01581110369329099
Walker2d-v5,SAC,PPO,t-test,0.01,1.0,20,0.69,0.014625320509308506
Walker2d-v5,SAC,PPO,Welch t-test,0.01,1.0,20,0.703,0.014449602070645405
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,1.0,20,0.878,0.010349685985574635
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,1.0,20,0.901,0.009444522221901962
Walker2d-v5,SAC,PPO,t-test,0.01,1.0,30,0.92,0.008579044235810886
Walker2d-v5,SAC,PPO,Welch t-test,0.01,1.0,30,0.92,0.008579044235810886
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,1.0,30,0.98,0.0044271887242357325
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,1.0,30,0.983,0.004087909000944127
Walker2d-v5,SAC,PPO,t-test,0.01,2.0,2,0.057,0.007331507348424334
Walker2d-v5,SAC,PPO,Welch t-test,0.01,2.0,2,0.011,0.003298332912245215
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,2.0,2,0.0,0.0
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,2.0,2,0.002,0.0014127986409959489
Walker2d-v5,SAC,PPO,t-test,0.01,2.0,3,0.135,0.010806248192596726
Walker2d-v5,SAC,PPO,Welch t-test,0.01,2.0,3,0.082,0.008676174272108648
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,2.0,3,0.0,0.0
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,2.0,3,0.0,0.0
Walker2d-v5,SAC,PPO,t-test,0.01,2.0,5,0.489,0.015807561481771943
Walker2d-v5,SAC,PPO,Welch t-test,0.01,2.0,5,0.392,0.015438134602341048
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,2.0,5,0.47,0.015782902141241326
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,2.0,5,0.815,0.012279047194306243
Walker2d-v5,SAC,PPO,t-test,0.01,2.0,10,0.975,0.004937104414532877
Walker2d-v5,SAC,PPO,Welch t-test,0.01,2.0,10,0.966,0.005730968504537434
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,2.0,10,0.99,0.003146426544510456
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,2.0,10,0.995,0.002230470802319547
Walker2d-v5,SAC,PPO,t-test,0.01,2.0,20,1.0,0.0
Walker2d-v5,SAC,PPO,Welch t-test,0.01,2.0,20,1.0,0.0
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,2.0,20,1.0,0.0
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,2.0,20,1.0,0.0
Walker2d-v5,SAC,PPO,t-test,0.01,2.0,30,1.0,0.0
Walker2d-v5,SAC,PPO,Welch t-test,0.01,2.0,30,1.0,0.0
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,2.0,30,1.0,0.0
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,2.0,30,1.0,0.0
Walker2d-v5,TD3,DDPG,t-test,0.05,0.5,2,0.058,0.007391616873188166
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,0.5,2,0.03,0.005394441583704471
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,0.5,2,0.0,0.0
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,0.5,2,0.002,0.0014127986409959489
Walker2d-v5,TD3,DDPG,t-test,0.05,0.5,3,0.073,0.008226238508577295
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,0.5,3,0.063,0.007683163410991596
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,0.5,3,0.0,0.0
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,0.5,3,0.159,0.011563693181678594
Walker2d-v5,TD3,DDPG,t-test,0.05,0.5,5,0.114,0.010050074626588601
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,0.5,5,0.094,0.009228434320078352
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,0.5,5,0.085,0.008819013550278738
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,0.5,5,0.103,0.009612023720320296
Walker2d-v5,TD3,DDPG,t-test,0.05,0.5,10,0.17,0.011878552100319299
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,0.5,10,0.174,0.011988494484296182
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,0.5,10,0.155,0.011444430960078356
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,0.5,10,0.169,0.011850696182081457
Walker2d-v5,TD3,DDPG,t-test,0.05,0.5,20,0.33,0.014869431730903503
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,0.5,20,0.343,0.015011695440555674
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,0.5,20,0.303,0.014532412050310162
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,0.5,20,0.283,0.014244683218660919
Walker2d-v5,TD3,DDPG,t-test,0.05,0.5,30,0.461,0.015763216676808068
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,0.5,30,0.464,0.015770351930125086
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,0.5,30,0.426,0.015637263187655313
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,0.5,30,0.411,0.015558888135082145
Walker2d-v5,TD3,DDPG,t-test,0.05,1.0,2,0.102,0.009570579919733181
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,1.0,2,0.055,0.00720936890441875
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,1.0,2,0.0,0.0
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,1.0,2,0.0,0.0
Walker2d-v5,TD3,DDPG,t-test,0.05,1.0,3,0.134,0.010772372069326236
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,1.0,3,0.093,0.009184280047995052
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,1.0,3,0.0,0.0
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,1.0,3,0.293,0.014392741226048637
Walker2d-v5,TD3,DDPG,t-test,0.05,1.0,5,0.301,0.014505137021069467
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,1.0,5,0.259,0.013853483316480371
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,1.0,5,0.258,0.013836039895866157
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,1.0,5,0.338,0.014958475858188226
Walker2d-v5,TD3,DDPG,t-test,0.05,1.0,10,0.572,0.015646597074124458
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,1.0,10,0.527,0.01578831846651188
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,1.0,10,0.541,0.015758140753274162
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,1.0,10,0.603,0.01547226550961429
Walker2d-v5,TD3,DDPG,t-test,0.05,1.0,20,0.867,0.010738295954200556
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,1.0,20,0.88,0.010276186062932104
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,1.0,20,0.874,0.010493998284733994
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,1.0,20,0.865,0.010806248192596726
Walker2d-v5,TD3,DDPG,t-test,0.05,1.0,30,0.965,0.005811626278418119
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,1.0,30,0.968,0.005565608681896351
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,1.0,30,0.976,0.004839834707921338
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,1.0,30,0.965,0.005811626278418119
Walker2d-v5,TD3,DDPG,t-test,0.05,2.0,2,0.259,0.013853483316480371
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,2.0,2,0.124,0.010422283818818216
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,2.0,2,0.0,0.0
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,2.0,2,0.001,0.0009994998749374609
Walker2d-v5,TD3,DDPG,t-test,0.05,2.0,3,0.522,0.015796075461962062
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,2.0,3,0.345,0.015032464867745409
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,2.0,3,0.0,0.0
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,2.0,3,0.716,0.014259873772232349
Walker2d-v5,TD3,DDPG,t-test,0.05,2.0,5,0.796,0.012742998077375669
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,2.0,5,0.784,0.013013224043256921
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,2.0,5,0.727,0.014087973594523805
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,2.0,5,0.758,0.013543854695026818
Walker2d-v5,TD3,DDPG,t-test,0.05,2.0,10,0.996,0.0019959959919799443
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,2.0,10,0.993,0.002636474919281427
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,2.0,10,0.973,0.005125524363418832
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,2.0,10,0.976,0.004839834707921338
Walker2d-v5,TD3,DDPG,t-test,0.05,2.0,20,1.0,0.0
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,2.0,20,1.0,0.0
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,2.0,20,1.0,0.0
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,2.0,20,0.999,0.0009994998749374613
Walker2d-v5,TD3,DDPG,t-test,0.05,2.0,30,1.0,0.0
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,2.0,30,1.0,0.0
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,2.0,30,1.0,0.0
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,2.0,30,1.0,0.0
Walker2d-v5,TD3,DDPG,t-test,0.01,0.5,2,0.016,0.003967870965643918
Walker2d-v5,TD3,DDPG,Welch t-test,0.01,0.5,2,0.009,0.002986469487538756
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.01,0.5,2,0.0,0.0
Walker2d-v5,TD3,DDPG,Ranked t-test,0.01,0.5,2,0.0,0.0
Walker2d-v5,TD3,DDPG,t-test,0.01,0.5,3,0.015,0.003843826218756514
Walker2d-v5,TD3,DDPG,Welch t-test,0.01,0.5,3,0.007,0.0026364749192814255
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.01,0.5,3,0.0,0.0
Walker2d-v5,TD3,DDPG,Ranked t-test,0.01,0.5,3,0.0,0.0
Walker2d-v5,TD3,DDPG,t-test,0.01,0.5,5,0.025,0.0049371044145328745
Walker2d-v5,TD3,DDPG,Welch t-test,0.01,0.5,5,0.018,0.004204283529925164
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.01,0.5,5,0.016,0.003967870965643918
Walker2d-v5,TD3,DDPG,Ranked t-test,0.01,0.5,5,0.054,0.007147307185227175
