task,algo1,algo2,test,alpha,target_n,fpr,se,expected_fpr
Walker2d-v5,SAC,DDPG,permutation,0.05,20,0.045,0.0065555320150236475,0.05
Walker2d-v5,SAC,DDPG,t-test,0.05,30,0.047,0.006692607862410586,0.05
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,30,0.053,0.00708456067798138,0.05
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,30,0.077,0.00843036179532053,0.05
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,30,0.059,0.007451107300260815,0.05
Walker2d-v5,SAC,DDPG,bootstrap,0.05,30,0.046,0.006624499981130651,0.05
Walker2d-v5,SAC,DDPG,permutation,0.05,30,0.053,0.00708456067798138,0.05
Walker2d-v5,SAC,DDPG,t-test,0.05,50,0.057,0.007331507348424334,0.05
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,50,0.047,0.006692607862410586,0.05
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,50,0.062,0.007626008130076967,0.05
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,50,0.07,0.008068457101577725,0.05
Walker2d-v5,SAC,DDPG,bootstrap,0.05,50,0.055,0.00720936890441875,0.05
Walker2d-v5,SAC,DDPG,permutation,0.05,50,0.048,0.006759881655768835,0.05
Walker2d-v5,SAC,DDPG,t-test,0.05,100,0.069,0.008014923580421713,0.05
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,100,0.051,0.00695693898205238,0.05
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,100,0.064,0.007739767438366608,0.05
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,100,0.074,0.00827792244467173,0.05
Walker2d-v5,SAC,DDPG,bootstrap,0.05,100,0.065,0.007795832219846705,0.05
Walker2d-v5,SAC,DDPG,permutation,0.05,100,0.047,0.006692607862410586,0.05
Walker2d-v5,SAC,DDPG,t-test,0.01,2,0.015,0.003843826218756514,0.01
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,2,0.006,0.002442130217658346,0.01
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,2,0.0,0.0,0.01
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,2,0.0,0.0,0.01
Walker2d-v5,SAC,DDPG,bootstrap,0.01,2,0.38,0.015349267083479915,0.01
Walker2d-v5,SAC,DDPG,permutation,0.01,2,0.394,0.015451990163082553,0.01
Walker2d-v5,SAC,DDPG,t-test,0.01,3,0.016,0.003967870965643918,0.01
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,3,0.008,0.0028170906978654416,0.01
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,3,0.0,0.0,0.01
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,3,0.0,0.0,0.01
Walker2d-v5,SAC,DDPG,bootstrap,0.01,3,0.151,0.01132249972400088,0.01
Walker2d-v5,SAC,DDPG,permutation,0.01,3,0.147,0.011197812286335219,0.01
Walker2d-v5,SAC,DDPG,t-test,0.01,5,0.019,0.004317290817167636,0.01
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,5,0.014,0.003715373467095872,0.01
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,5,0.016,0.003967870965643918,0.01
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,5,0.027,0.00512552436341883,0.01
Walker2d-v5,SAC,DDPG,bootstrap,0.01,5,0.086,0.008865889690267977,0.01
Walker2d-v5,SAC,DDPG,permutation,0.01,5,0.021,0.004534203347888138,0.01
Walker2d-v5,SAC,DDPG,t-test,0.01,10,0.01,0.003146426544510455,0.01
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,10,0.015,0.003843826218756514,0.01
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,10,0.006,0.002442130217658346,0.01
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,10,0.014,0.003715373467095872,0.01
Walker2d-v5,SAC,DDPG,bootstrap,0.01,10,0.031,0.0054807846153630225,0.01
Walker2d-v5,SAC,DDPG,permutation,0.01,10,0.018,0.004204283529925164,0.01
Walker2d-v5,SAC,DDPG,t-test,0.01,20,0.007,0.0026364749192814255,0.01
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,20,0.012,0.003443254274665175,0.01
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,20,0.011,0.003298332912245215,0.01
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,20,0.022,0.0046385342512479085,0.01
Walker2d-v5,SAC,DDPG,bootstrap,0.01,20,0.023,0.004740358636221525,0.01
Walker2d-v5,SAC,DDPG,permutation,0.01,20,0.009,0.002986469487538756,0.01
Walker2d-v5,SAC,DDPG,t-test,0.01,30,0.009,0.002986469487538756,0.01
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,30,0.008,0.0028170906978654416,0.01
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,30,0.015,0.003843826218756514,0.01
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,30,0.017,0.004087909000944126,0.01
Walker2d-v5,SAC,DDPG,bootstrap,0.01,30,0.014,0.003715373467095872,0.01
Walker2d-v5,SAC,DDPG,permutation,0.01,30,0.009,0.002986469487538756,0.01
Walker2d-v5,SAC,DDPG,t-test,0.01,50,0.008,0.0028170906978654416,0.01
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,50,0.004,0.001995995991979944,0.01
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,50,0.017,0.004087909000944126,0.01
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,50,0.017,0.004087909000944126,0.01
Walker2d-v5,SAC,DDPG,bootstrap,0.01,50,0.019,0.004317290817167636,0.01
Walker2d-v5,SAC,DDPG,permutation,0.01,50,0.011,0.003298332912245215,0.01
Walker2d-v5,SAC,DDPG,t-test,0.01,100,0.009,0.002986469487538756,0.01
Walker2d-v5,SAC,DDPG,Welch t-test,0.01,100,0.01,0.003146426544510455,0.01
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.01,100,0.014,0.003715373467095872,0.01
Walker2d-v5,SAC,DDPG,Ranked t-test,0.01,100,0.014,0.003715373467095872,0.01
Walker2d-v5,SAC,DDPG,bootstrap,0.01,100,0.014,0.003715373467095872,0.01
Walker2d-v5,SAC,DDPG,permutation,0.01,100,0.013,0.003582038525755969,0.01
Walker2d-v5,SAC,PPO,t-test,0.05,2,0.075,0.008329165624478841,0.05
Walker2d-v5,SAC,PPO,Welch t-test,0.05,2,0.037,0.005969170796685248,0.05
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,2,0.0,0.0,0.05
Walker2d-v5,SAC,PPO,bootstrap,0.05,2,0.399,0.015485444778888335,0.05
Walker2d-v5,SAC,PPO,permutation,0.05,2,0.369,0.015259062880793171,0.05
Walker2d-v5,SAC,PPO,t-test,0.05,3,0.065,0.007795832219846705,0.05
Walker2d-v5,SAC,PPO,Welch t-test,0.05,3,0.054,0.007147307185227175,0.05
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,3,0.105,0.009694070352540258,0.05
Walker2d-v5,SAC,PPO,bootstrap,0.05,3,0.212,0.012925014506761685,0.05
Walker2d-v5,SAC,PPO,permutation,0.05,3,0.14,0.010972693379476163,0.05
Walker2d-v5,SAC,PPO,t-test,0.05,5,0.072,0.008174105455644672,0.05
Walker2d-v5,SAC,PPO,Welch t-test,0.05,5,0.064,0.007739767438366608,0.05
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,5,0.04,0.0061967733539318665,0.05
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,5,0.061,0.0075682891065286355,0.05
Walker2d-v5,SAC,PPO,bootstrap,0.05,5,0.138,0.01090669519148674,0.05
Walker2d-v5,SAC,PPO,permutation,0.05,5,0.072,0.008174105455644672,0.05
Walker2d-v5,SAC,PPO,t-test,0.05,10,0.041,0.006270486424512854,0.05
Walker2d-v5,SAC,PPO,Welch t-test,0.05,10,0.046,0.006624499981130651,0.05
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,10,0.049,0.006826346021115542,0.05
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,10,0.07,0.008068457101577725,0.05
Walker2d-v5,SAC,PPO,bootstrap,0.05,10,0.08,0.008579044235810887,0.05
Walker2d-v5,SAC,PPO,permutation,0.05,10,0.067,0.007906389820898032,0.05
Walker2d-v5,SAC,PPO,t-test,0.05,20,0.055,0.00720936890441875,0.05
Walker2d-v5,SAC,PPO,Welch t-test,0.05,20,0.057,0.007331507348424334,0.05
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,20,0.063,0.007683163410991596,0.05
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,20,0.054,0.007147307185227175,0.05
Walker2d-v5,SAC,PPO,bootstrap,0.05,20,0.067,0.007906389820898032,0.05
Walker2d-v5,SAC,PPO,permutation,0.05,20,0.056,0.007270763371201128,0.05
Walker2d-v5,SAC,PPO,t-test,0.05,30,0.056,0.007270763371201128,0.05
Walker2d-v5,SAC,PPO,Welch t-test,0.05,30,0.057,0.007331507348424334,0.05
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,30,0.077,0.00843036179532053,0.05
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,30,0.072,0.008174105455644672,0.05
Walker2d-v5,SAC,PPO,bootstrap,0.05,30,0.053,0.00708456067798138,0.05
Walker2d-v5,SAC,PPO,permutation,0.05,30,0.06,0.007509993342207435,0.05
Walker2d-v5,SAC,PPO,t-test,0.05,50,0.055,0.00720936890441875,0.05
Walker2d-v5,SAC,PPO,Welch t-test,0.05,50,0.054,0.007147307185227175,0.05
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,50,0.066,0.007851369307324678,0.05
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,50,0.066,0.007851369307324678,0.05
Walker2d-v5,SAC,PPO,bootstrap,0.05,50,0.051,0.00695693898205238,0.05
Walker2d-v5,SAC,PPO,permutation,0.05,50,0.054,0.007147307185227175,0.05
Walker2d-v5,SAC,PPO,t-test,0.05,100,0.055,0.00720936890441875,0.05
Walker2d-v5,SAC,PPO,Welch t-test,0.05,100,0.043,0.006414904519944158,0.05
Walker2d-v5,SAC,PPO,Mann-Whitney,0.05,100,0.069,0.008014923580421713,0.05
Walker2d-v5,SAC,PPO,Ranked t-test,0.05,100,0.063,0.007683163410991596,0.05
Walker2d-v5,SAC,PPO,bootstrap,0.05,100,0.053,0.00708456067798138,0.05
Walker2d-v5,SAC,PPO,permutation,0.05,100,0.056,0.007270763371201128,0.05
Walker2d-v5,SAC,PPO,t-test,0.01,2,0.023,0.004740358636221525,0.01
Walker2d-v5,SAC,PPO,Welch t-test,0.01,2,0.009,0.002986469487538756,0.01
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
Walker2d-v5,SAC,PPO,bootstrap,0.01,2,0.39,0.01542400726140908,0.01
Walker2d-v5,SAC,PPO,permutation,0.01,2,0.353,0.015112610628213776,0.01
Walker2d-v5,SAC,PPO,t-test,0.01,3,0.019,0.004317290817167636,0.01
Walker2d-v5,SAC,PPO,Welch t-test,0.01,3,0.011,0.003298332912245215,0.01
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
Walker2d-v5,SAC,PPO,bootstrap,0.01,3,0.162,0.011651437679531225,0.01
Walker2d-v5,SAC,PPO,permutation,0.01,3,0.129,0.010599952830083727,0.01
Walker2d-v5,SAC,PPO,t-test,0.01,5,0.018,0.004204283529925164,0.01
Walker2d-v5,SAC,PPO,Welch t-test,0.01,5,0.014,0.003715373467095872,0.01
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,5,0.011,0.003298332912245215,0.01
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,5,0.032,0.005565608681896348,0.01
Walker2d-v5,SAC,PPO,bootstrap,0.01,5,0.082,0.008676174272108648,0.01
Walker2d-v5,SAC,PPO,permutation,0.01,5,0.022,0.0046385342512479085,0.01
Walker2d-v5,SAC,PPO,t-test,0.01,10,0.014,0.003715373467095872,0.01
Walker2d-v5,SAC,PPO,Welch t-test,0.01,10,0.012,0.003443254274665175,0.01
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,10,0.007,0.0026364749192814255,0.01
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,10,0.018,0.004204283529925164,0.01
Walker2d-v5,SAC,PPO,bootstrap,0.01,10,0.034,0.005730968504537431,0.01
Walker2d-v5,SAC,PPO,permutation,0.01,10,0.014,0.003715373467095872,0.01
Walker2d-v5,SAC,PPO,t-test,0.01,20,0.014,0.003715373467095872,0.01
Walker2d-v5,SAC,PPO,Welch t-test,0.01,20,0.014,0.003715373467095872,0.01
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,20,0.008,0.0028170906978654416,0.01
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,20,0.023,0.004740358636221525,0.01
Walker2d-v5,SAC,PPO,bootstrap,0.01,20,0.026,0.0050322956987840055,0.01
Walker2d-v5,SAC,PPO,permutation,0.01,20,0.008,0.0028170906978654416,0.01
Walker2d-v5,SAC,PPO,t-test,0.01,30,0.007,0.0026364749192814255,0.01
Walker2d-v5,SAC,PPO,Welch t-test,0.01,30,0.015,0.003843826218756514,0.01
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,30,0.014,0.003715373467095872,0.01
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,30,0.015,0.003843826218756514,0.01
Walker2d-v5,SAC,PPO,bootstrap,0.01,30,0.018,0.004204283529925164,0.01
Walker2d-v5,SAC,PPO,permutation,0.01,30,0.015,0.003843826218756514,0.01
Walker2d-v5,SAC,PPO,t-test,0.01,50,0.018,0.004204283529925164,0.01
Walker2d-v5,SAC,PPO,Welch t-test,0.01,50,0.012,0.003443254274665175,0.01
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,50,0.014,0.003715373467095872,0.01
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,50,0.007,0.0026364749192814255,0.01
Walker2d-v5,SAC,PPO,bootstrap,0.01,50,0.015,0.003843826218756514,0.01
Walker2d-v5,SAC,PPO,permutation,0.01,50,0.008,0.0028170906978654416,0.01
Walker2d-v5,SAC,PPO,t-test,0.01,100,0.009,0.002986469487538756,0.01
Walker2d-v5,SAC,PPO,Welch t-test,0.01,100,0.012,0.003443254274665175,0.01
Walker2d-v5,SAC,PPO,Mann-Whitney,0.01,100,0.025,0.0049371044145328745,0.01
Walker2d-v5,SAC,PPO,Ranked t-test,0.01,100,0.015,0.003843826218756514,0.01
Walker2d-v5,SAC,PPO,bootstrap,0.01,100,0.017,0.004087909000944126,0.01
Walker2d-v5,SAC,PPO,permutation,0.01,100,0.011,0.003298332912245215,0.01
Walker2d-v5,TD3,DDPG,t-test,0.05,2,0.068,0.007960904471226871,0.05
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,2,0.034,0.005730968504537431,0.05
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,2,0.0,0.0,0.05
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,2,0.0,0.0,0.05
Walker2d-v5,TD3,DDPG,bootstrap,0.05,2,0.365,0.015224158433227107,0.05
Walker2d-v5,TD3,DDPG,permutation,0.05,2,0.367,0.015241751867813621,0.05
Walker2d-v5,TD3,DDPG,t-test,0.05,3,0.075,0.008329165624478841,0.05
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,3,0.051,0.00695693898205238,0.05
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,3,0.0,0.0,0.05
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,3,0.122,0.010349685985574635,0.05
Walker2d-v5,TD3,DDPG,bootstrap,0.05,3,0.218,0.0130566458173606,0.05
Walker2d-v5,TD3,DDPG,permutation,0.05,3,0.123,0.010386096475577337,0.05
Walker2d-v5,TD3,DDPG,t-test,0.05,5,0.066,0.007851369307324678,0.05
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,5,0.05,0.006892024376045111,0.05
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,5,0.04,0.0061967733539318665,0.05
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,5,0.077,0.00843036179532053,0.05
Walker2d-v5,TD3,DDPG,bootstrap,0.05,5,0.143,0.011070275515993266,0.05
Walker2d-v5,TD3,DDPG,permutation,0.05,5,0.051,0.00695693898205238,0.05
Walker2d-v5,TD3,DDPG,t-test,0.05,10,0.067,0.007906389820898032,0.05
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,10,0.047,0.006692607862410586,0.05
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,10,0.056,0.007270763371201128,0.05
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,10,0.054,0.007147307185227175,0.05
Walker2d-v5,TD3,DDPG,bootstrap,0.05,10,0.093,0.009184280047995052,0.05
Walker2d-v5,TD3,DDPG,permutation,0.05,10,0.055,0.00720936890441875,0.05
Walker2d-v5,TD3,DDPG,t-test,0.05,20,0.061,0.0075682891065286355,0.05
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,20,0.052,0.007021111023192838,0.05
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,20,0.062,0.007626008130076967,0.05
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,20,0.061,0.0075682891065286355,0.05
Walker2d-v5,TD3,DDPG,bootstrap,0.05,20,0.066,0.007851369307324678,0.05
Walker2d-v5,TD3,DDPG,permutation,0.05,20,0.053,0.00708456067798138,0.05
Walker2d-v5,TD3,DDPG,t-test,0.05,30,0.06,0.007509993342207435,0.05
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,30,0.056,0.007270763371201128,0.05
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,30,0.07,0.008068457101577725,0.05
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,30,0.063,0.007683163410991596,0.05
Walker2d-v5,TD3,DDPG,bootstrap,0.05,30,0.055,0.00720936890441875,0.05
Walker2d-v5,TD3,DDPG,permutation,0.05,30,0.041,0.006270486424512854,0.05
Walker2d-v5,TD3,DDPG,t-test,0.05,50,0.044,0.006485676526007136,0.05
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,50,0.047,0.006692607862410586,0.05
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,50,0.07,0.008068457101577725,0.05
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,50,0.065,0.007795832219846705,0.05
Walker2d-v5,TD3,DDPG,bootstrap,0.05,50,0.066,0.007851369307324678,0.05
Walker2d-v5,TD3,DDPG,permutation,0.05,50,0.053,0.00708456067798138,0.05
Walker2d-v5,TD3,DDPG,t-test,0.05,100,0.04,0.0061967733539318665,0.05
Walker2d-v5,TD3,DDPG,Welch t-test,0.05,100,0.044,0.006485676526007136,0.05
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.05,100,0.054,0.007147307185227175,0.05
Walker2d-v5,TD3,DDPG,Ranked t-test,0.05,100,0.061,0.0075682891065286355,0.05
Walker2d-v5,TD3,DDPG,bootstrap,0.05,100,0.057,0.007331507348424334,0.05
Walker2d-v5,TD3,DDPG,permutation,0.05,100,0.055,0.00720936890441875,0.05
Walker2d-v5,TD3,DDPG,t-test,0.01,2,0.018,0.004204283529925164,0.01
Walker2d-v5,TD3,DDPG,Welch t-test,0.01,2,0.007,0.0026364749192814255,0.01
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.01,2,0.0,0.0,0.01
Walker2d-v5,TD3,DDPG,Ranked t-test,0.01,2,0.0,0.0,0.01
Walker2d-v5,TD3,DDPG,bootstrap,0.01,2,0.348,0.015063067416698366,0.01
Walker2d-v5,TD3,DDPG,permutation,0.01,2,0.383,0.015372410351015223,0.01
Walker2d-v5,TD3,DDPG,t-test,0.01,3,0.019,0.004317290817167636,0.01
Walker2d-v5,TD3,DDPG,Welch t-test,0.01,3,0.006,0.002442130217658346,0.01
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.01,3,0.0,0.0,0.01
Walker2d-v5,TD3,DDPG,Ranked t-test,0.01,3,0.0,0.0,0.01
Walker2d-v5,TD3,DDPG,bootstrap,0.01,3,0.159,0.011563693181678594,0.01
Walker2d-v5,TD3,DDPG,permutation,0.01,3,0.14,0.010972693379476163,0.01
Walker2d-v5,TD3,DDPG,t-test,0.01,5,0.015,0.003843826218756514,0.01
Walker2d-v5,TD3,DDPG,Welch t-test,0.01,5,0.012,0.003443254274665175,0.01
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.01,5,0.01,0.003146426544510455,0.01
Walker2d-v5,TD3,DDPG,Ranked t-test,0.01,5,0.024,0.004839834707921336,0.01
Walker2d-v5,TD3,DDPG,bootstrap,0.01,5,0.074,0.00827792244467173,0.01
Walker2d-v5,TD3,DDPG,permutation,0.01,5,0.028,0.005216895628628198,0.01
Walker2d-v5,TD3,DDPG,t-test,0.01,10,0.011,0.003298332912245215,0.01
Walker2d-v5,TD3,DDPG,Welch t-test,0.01,10,0.009,0.002986469487538756,0.01
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.01,10,0.013,0.003582038525755969,0.01
Walker2d-v5,TD3,DDPG,Ranked t-test,0.01,10,0.01,0.003146426544510455,0.01
Walker2d-v5,TD3,DDPG,bootstrap,0.01,10,0.028,0.005216895628628198,0.01
Walker2d-v5,TD3,DDPG,permutation,0.01,10,0.016,0.003967870965643918,0.01
Walker2d-v5,TD3,DDPG,t-test,0.01,20,0.012,0.003443254274665175,0.01
Walker2d-v5,TD3,DDPG,Welch t-test,0.01,20,0.008,0.0028170906978654416,0.01
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.01,20,0.01,0.003146426544510455,0.01
Walker2d-v5,TD3,DDPG,Ranked t-test,0.01,20,0.013,0.003582038525755969,0.01
Walker2d-v5,TD3,DDPG,bootstrap,0.01,20,0.023,0.004740358636221525,0.01
Walker2d-v5,TD3,DDPG,permutation,0.01,20,0.01,0.003146426544510455,0.01
Walker2d-v5,TD3,DDPG,t-test,0.01,30,0.015,0.003843826218756514,0.01
Walker2d-v5,TD3,DDPG,Welch t-test,0.01,30,0.009,0.002986469487538756,0.01
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.01,30,0.017,0.004087909000944126,0.01
Walker2d-v5,TD3,DDPG,Ranked t-test,0.01,30,0.017,0.004087909000944126,0.01
Walker2d-v5,TD3,DDPG,bootstrap,0.01,30,0.016,0.003967870965643918,0.01
Walker2d-v5,TD3,DDPG,permutation,0.01,30,0.009,0.002986469487538756,0.01
Walker2d-v5,TD3,DDPG,t-test,0.01,50,0.009,0.002986469487538756,0.01
Walker2d-v5,TD3,DDPG,Welch t-test,0.01,50,0.012,0.003443254274665175,0.01
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.01,50,0.011,0.003298332912245215,0.01
Walker2d-v5,TD3,DDPG,Ranked t-test,0.01,50,0.018,0.004204283529925164,0.01
Walker2d-v5,TD3,DDPG,bootstrap,0.01,50,0.019,0.004317290817167636,0.01
Walker2d-v5,TD3,DDPG,permutation,0.01,50,0.006,0.002442130217658346,0.01
Walker2d-v5,TD3,DDPG,t-test,0.01,100,0.011,0.003298332912245215,0.01
Walker2d-v5,TD3,DDPG,Welch t-test,0.01,100,0.012,0.003443254274665175,0.01
Walker2d-v5,TD3,DDPG,Mann-Whitney,0.01,100,0.016,0.003967870965643918,0.01
Walker2d-v5,TD3,DDPG,Ranked t-test,0.01,100,0.013,0.003582038525755969,0.01
Walker2d-v5,TD3,DDPG,bootstrap,0.01,100,0.007,0.0026364749192814255,0.01
Walker2d-v5,TD3,DDPG,permutation,0.01,100,0.01,0.003146426544510455,0.01
Walker2d-v5,TD3,PPO,t-test,0.05,2,0.078,0.008480330182251162,0.05
Walker2d-v5,TD3,PPO,Welch t-test,0.05,2,0.035,0.005811626278418116,0.05
Walker2d-v5,TD3,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
Walker2d-v5,TD3,PPO,Ranked t-test,0.05,2,0.0,0.0,0.05
Walker2d-v5,TD3,PPO,bootstrap,0.05,2,0.392,0.015438134602341048,0.05
Walker2d-v5,TD3,PPO,permutation,0.05,2,0.358,0.01516034300403523,0.05
Walker2d-v5,TD3,PPO,t-test,0.05,3,0.077,0.00843036179532053,0.05
Walker2d-v5,TD3,PPO,Welch t-test,0.05,3,0.05,0.006892024376045111,0.05
Walker2d-v5,TD3,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
Walker2d-v5,TD3,PPO,Ranked t-test,0.05,3,0.111,0.00993373041711924,0.05
Walker2d-v5,TD3,PPO,bootstrap,0.05,3,0.224,0.013184233007649706,0.05
Walker2d-v5,TD3,PPO,permutation,0.05,3,0.099,0.009444522221901964,0.05
Walker2d-v5,TD3,PPO,t-test,0.05,5,0.074,0.00827792244467173,0.05
Walker2d-v5,TD3,PPO,Welch t-test,0.05,5,0.061,0.0075682891065286355,0.05
Walker2d-v5,TD3,PPO,Mann-Whitney,0.05,5,0.034,0.005730968504537431,0.05
Walker2d-v5,TD3,PPO,Ranked t-test,0.05,5,0.071,0.008121514637061242,0.05
Walker2d-v5,TD3,PPO,bootstrap,0.05,5,0.141,0.011005407761641547,0.05
Walker2d-v5,TD3,PPO,permutation,0.05,5,0.082,0.008676174272108648,0.05
Walker2d-v5,TD3,PPO,t-test,0.05,10,0.043,0.006414904519944158,0.05
Walker2d-v5,TD3,PPO,Welch t-test,0.05,10,0.056,0.007270763371201128,0.05
Walker2d-v5,TD3,PPO,Mann-Whitney,0.05,10,0.067,0.007906389820898032,0.05
Walker2d-v5,TD3,PPO,Ranked t-test,0.05,10,0.058,0.007391616873188166,0.05
Walker2d-v5,TD3,PPO,bootstrap,0.05,10,0.079,0.008529888627643388,0.05
Walker2d-v5,TD3,PPO,permutation,0.05,10,0.062,0.007626008130076967,0.05
Walker2d-v5,TD3,PPO,t-test,0.05,20,0.053,0.00708456067798138,0.05
Walker2d-v5,TD3,PPO,Welch t-test,0.05,20,0.048,0.006759881655768835,0.05
Walker2d-v5,TD3,PPO,Mann-Whitney,0.05,20,0.065,0.007795832219846705,0.05
Walker2d-v5,TD3,PPO,Ranked t-test,0.05,20,0.069,0.008014923580421713,0.05
Walker2d-v5,TD3,PPO,bootstrap,0.05,20,0.065,0.007795832219846705,0.05
Walker2d-v5,TD3,PPO,permutation,0.05,20,0.065,0.007795832219846705,0.05
Walker2d-v5,TD3,PPO,t-test,0.05,30,0.061,0.0075682891065286355,0.05
Walker2d-v5,TD3,PPO,Welch t-test,0.05,30,0.049,0.006826346021115542,0.05
Walker2d-v5,TD3,PPO,Mann-Whitney,0.05,30,0.052,0.007021111023192838,0.05
Walker2d-v5,TD3,PPO,Ranked t-test,0.05,30,0.045,0.0065555320150236475,0.05
Walker2d-v5,TD3,PPO,bootstrap,0.05,30,0.082,0.008676174272108648,0.05
Walker2d-v5,TD3,PPO,permutation,0.05,30,0.062,0.007626008130076967,0.05
Walker2d-v5,TD3,PPO,t-test,0.05,50,0.037,0.005969170796685248,0.05
Walker2d-v5,TD3,PPO,Welch t-test,0.05,50,0.057,0.007331507348424334,0.05
Walker2d-v5,TD3,PPO,Mann-Whitney,0.05,50,0.065,0.007795832219846705,0.05
Walker2d-v5,TD3,PPO,Ranked t-test,0.05,50,0.068,0.007960904471226871,0.05
